Source,Source Name,IP,Service,Target,Timestamp
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2024-11-21T07:56:25.595Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2024-11-21T07:56:25.595Z
10.168.146.61,10.168.146.61,10.168.146.61,File Share,FILESHARE02,2024-11-21T07:56:22.579Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE02,2024-11-21T07:50:20.645Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE04,2024-11-21T07:50:20.645Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE01,2024-11-21T07:50:20.645Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2024-11-21T06:28:25.105Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE02,2024-11-21T03:34:38.791Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE04,2024-11-21T03:34:38.682Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE01,2024-11-21T03:34:38.682Z
SERVER07,SERVER07,10.168.146.126,File Share,SERVER05,2024-11-21T02:52:58.078Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2024-11-21T01:24:32.274Z
COMPUTER01,COMPUTER01,10.168.145.78,Remote Desktop (RDP),SERVER04,2024-11-20T23:22:24.841Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2024-11-20T22:16:02.089Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2024-11-20T22:15:59.022Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2024-11-20T22:15:59.018Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE04,2024-11-20T22:09:58.027Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE02,2024-11-20T22:09:57.730Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE01,2024-11-20T22:09:57.621Z
10.168.146.150,10.168.146.150,10.168.146.150,File Share,FILESHARE01,2024-11-20T17:54:16.667Z
10.168.146.150,10.168.146.150,10.168.146.150,File Share,FILESHARE04,2024-11-20T17:54:16.667Z
10.168.146.150,10.168.146.150,10.168.146.150,File Share,FILESHARE02,2024-11-20T17:54:16.667Z
SERVER07,SERVER07,10.168.146.126,File Share,SERVER05,2024-11-20T16:21:44.224Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2024-11-20T15:24:21.589Z
SERVER07,SERVER07,10.168.146.126,File Share,DC05,2024-11-20T14:29:42.220Z
10.168.145.78,10.168.145.78,10.168.145.78,File Share,FILESHARE01,2024-11-20T13:25:55.439Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2024-11-20T12:25:35.682Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2024-11-20T12:25:35.570Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2024-11-20T12:25:35.168Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE01,2024-11-20T12:19:34.522Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE02,2024-11-20T12:19:34.413Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE04,2024-11-20T12:19:34.116Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2024-11-20T11:38:00.059Z
SERVER03,SERVER03,10.168.146.232,Uncategorized (USER01@DOMAIN.ORG),USER01,2024-11-20T10:00:00.185Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE02,2024-11-20T08:03:57.280Z
10.168.146.150,10.168.146.150,10.168.146.150,File Share,FILESHARE01,2024-11-20T08:03:57.264Z
10.168.146.150,10.168.146.150,10.168.146.150,File Share,FILESHARE04,2024-11-20T08:03:54.253Z
SERVER07,SERVER07,10.168.146.126,File Share,SERVER05,2024-11-20T07:29:34.637Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE04,2024-11-20T06:53:51.829Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE01,2024-11-20T06:53:51.720Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE02,2024-11-20T06:53:51.720Z
10.168.145.78,10.168.145.78,10.168.145.78,File Share,FILESHARE01,2024-11-20T04:08:34.944Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2024-11-20T03:40:57.515Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2024-11-20T02:45:11.446Z
10.168.146.61,10.168.146.61,10.168.146.61,File Share,FILESHARE01,2024-11-20T02:45:11.446Z
10.168.146.61,10.168.146.61,10.168.146.61,File Share,FILESHARE04,2024-11-20T02:45:11.446Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2024-11-20T02:42:48.961Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE04,2024-11-20T02:39:13.876Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE01,2024-11-20T02:39:13.861Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE02,2024-11-20T02:39:10.884Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE02,2024-11-19T20:46:36.976Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE01,2024-11-19T20:46:36.891Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE04,2024-11-19T20:46:36.847Z
10.168.145.78,10.168.145.78,10.168.145.78,Remote Desktop (RDP),SERVER04,2024-11-19T20:46:33.906Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2024-11-19T17:50:49.218Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE01,2024-11-19T16:48:50.374Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE04,2024-11-19T16:48:50.365Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE02,2024-11-19T16:48:47.366Z
SERVER07,SERVER07,10.168.146.126,File Share,SERVER05,2024-11-19T10:50:11.772Z
10.168.145.78,10.168.145.78,10.168.145.78,File Share,FILESHARE01,2024-11-19T10:07:08.866Z
SERVER03,SERVER03,10.168.146.232,Uncategorized (USER01@DOMAIN.ORG),USER01,2024-11-19T10:00:00.462Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2024-11-19T08:37:52.303Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2024-11-19T07:14:26.800Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2024-11-19T07:14:26.784Z
10.168.146.61,10.168.146.61,10.168.146.61,File Share,FILESHARE02,2024-11-19T07:14:23.789Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE01,2024-11-19T07:08:24.733Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE02,2024-11-19T07:08:24.624Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE04,2024-11-19T07:08:24.224Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2024-11-19T06:01:22.274Z
SERVER02,SERVER02,10.168.146.61,File Share,DC02,2024-11-19T06:01:21.946Z
SERVER07,SERVER07,10.168.146.126,File Share,SERVER05,2024-11-19T02:07:02.439Z
SERVER07,SERVER07,10.168.146.126,File Share,DC02,2024-11-19T02:07:02.156Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2024-11-18T22:20:36.162Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2024-11-18T21:24:02.832Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2024-11-18T21:23:59.821Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2024-11-18T21:23:59.821Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE02,2024-11-18T21:18:03.643Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE04,2024-11-18T21:18:03.630Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE01,2024-11-18T21:18:00.631Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2024-11-18T20:32:11.059Z
SERVER07,SERVER07,10.168.146.126,File Share,SERVER05,2024-11-18T15:54:51.284Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2024-11-18T14:19:00.574Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE04,2024-11-18T11:37:40.604Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE01,2024-11-18T11:37:40.588Z
10.168.146.40,10.168.146.40,10.168.146.40,File Share,FILESHARE02,2024-11-18T11:37:37.588Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2024-11-18T10:37:50.858Z
SERVER03,SERVER03,10.168.146.232,Uncategorized (USER01@DOMAIN.ORG),USER01,2024-11-18T10:00:01.102Z
SERVER07,SERVER07,10.168.146.126,File Share,SERVER05,2024-11-18T06:35:31.164Z
SERVER08,SERVER08,10.168.146.120,Uncategorized (USER01@DOMAIN.ORG),USER01,2024-11-18T05:00:01.617Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2024-11-18T03:16:48.261Z
SERVER08,SERVER08,10.168.146.120,Uncategorized (USER01@DOMAIN.ORG),USER01,2024-11-18T02:00:00.708Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2024-11-18T01:53:15.492Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2024-11-18T01:53:15.488Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2024-11-18T01:53:12.473Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE01,2024-11-18T01:47:14.742Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE04,2024-11-18T01:47:14.367Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE02,2024-11-18T01:47:14.336Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2024-11-18T00:22:30.456Z
SERVER07,SERVER07,10.168.146.126,File Share,SERVER05,2024-11-17T20:24:56.697Z
10.168.145.78,10.168.145.78,10.168.145.78,File Share,FILESHARE01,2024-11-17T17:36:27.141Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2024-11-17T16:12:49.433Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2024-11-17T16:12:49.324Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2024-11-17T16:12:48.917Z
10.168.146.40,10.168.146.40,10.168.146.40,Uncategorized (SERVER07$@DOMAIN.ORG),SERVER07,2024-11-17T16:00:00.963Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2024-11-17T15:35:16.149Z
SERVER03,SERVER03,10.168.146.232,Uncategorized (USER01@DOMAIN.ORG),USER01,2024-11-17T11:00:00.861Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2024-11-17T10:20:36.918Z
SERVER07,SERVER07,10.168.146.126,File Share,SERVER05,2024-11-17T10:06:45.196Z
SERVER08,SERVER08,10.168.146.120,Uncategorized (USER01@DOMAIN.ORG),USER01,2024-11-17T10:00:00.802Z
SERVER08,SERVER08,10.168.146.120,Uncategorized (USER01@DOMAIN.ORG),USER01,2024-11-17T08:15:00.459Z
SERVER03,SERVER03,10.168.146.232,Uncategorized (USER01@DOMAIN.ORG),USER01,2024-11-17T08:00:00.611Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2024-11-17T07:46:05.708Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2024-11-17T06:22:28.105Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2024-11-17T06:22:28.105Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2024-11-17T06:22:25.107Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2024-11-17T06:18:57.520Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE01,2024-11-17T06:16:30.711Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE04,2024-11-17T06:16:30.695Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE02,2024-11-17T06:16:27.703Z
SERVER07,SERVER07,10.168.146.126,File Share,SERVER05,2024-11-17T00:58:35.684Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2024-11-16T22:05:44.641Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2024-11-16T20:42:04.510Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2024-11-16T20:42:04.494Z
10.168.146.61,10.168.146.61,10.168.146.61,File Share,FILESHARE02,2024-11-16T20:42:01.494Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE02,2024-11-16T20:36:04.747Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2024-11-16T20:32:36.954Z
SERVER07,SERVER07,10.168.146.126,File Share,SERVER05,2024-11-16T14:40:24.709Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2024-11-16T10:51:40.725Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2024-11-16T10:51:40.715Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2024-11-16T10:51:37.718Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE04,2024-11-16T10:45:44.225Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE01,2024-11-16T10:45:44.225Z
10.168.146.40,10.168.146.40,10.168.146.40,File Share,FILESHARE02,2024-11-16T10:45:41.511Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2024-11-16T10:32:24.870Z
SERVER07,SERVER07,10.168.146.126,File Share,SERVER05,2024-11-16T05:48:15.452Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2024-11-16T02:35:02.077Z
10.168.145.78,10.168.145.78,10.168.145.78,File Share,FILESHARE01,2024-11-16T02:19:00.161Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2024-11-16T00:51:14.079Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2024-11-16T00:51:13.687Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2024-11-16T00:51:13.687Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE02,2024-11-16T00:45:20.338Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE01,2024-11-16T00:45:20.317Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE04,2024-11-16T00:45:17.325Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2024-11-15T23:41:11.543Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2024-11-15T22:51:11.710Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2024-11-15T22:51:11.704Z
10.168.146.61,10.168.146.61,10.168.146.61,File Share,FILESHARE04,2024-11-15T22:51:08.718Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE04,2024-11-15T22:45:15.545Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE01,2024-11-15T22:45:12.539Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE02,2024-11-15T22:45:12.539Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2024-11-15T21:55:09.280Z
SERVER07,SERVER07,10.168.146.126,File Share,SERVER05,2024-11-15T20:38:06.296Z
SERVER07,SERVER07,10.168.146.126,File Share,SERVER05,2024-11-15T17:18:02.687Z
10.168.145.78,10.168.145.78,10.168.145.78,File Share,FILESHARE01,2024-11-15T16:44:40.532Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2024-11-15T13:00:47.884Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2024-11-15T13:00:47.884Z
10.168.146.61,10.168.146.61,10.168.146.61,File Share,FILESHARE04,2024-11-15T13:00:44.857Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2024-11-15T12:34:57.988Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2024-11-15T10:20:36.344Z
SERVER03,SERVER03,10.168.146.232,Uncategorized (USER01@DOMAIN.ORG),USER01,2024-11-15T10:00:00.508Z
SERVER07,SERVER07,10.168.146.126,File Share,SERVER05,2024-11-15T08:19:52.683Z
10.168.145.78,10.168.145.78,10.168.145.78,File Share,FILESHARE01,2024-11-15T07:04:19.391Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2024-11-15T03:24:47.288Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2024-11-15T03:20:24.090Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2024-11-15T03:20:24.077Z
10.168.146.61,10.168.146.61,10.168.146.61,File Share,FILESHARE04,2024-11-15T03:20:21.087Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE01,2024-11-15T03:14:29.103Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE02,2024-11-15T03:14:26.103Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE04,2024-11-15T03:14:26.103Z
SERVER07,SERVER07,10.168.146.126,File Share,DC05,2024-11-14T23:55:43.806Z
SERVER07,SERVER07,10.168.146.126,File Share,SERVER05,2024-11-14T21:56:42.308Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2024-11-14T17:29:56.976Z
10.168.146.40,10.168.146.40,10.168.146.40,File Share,FILESHARE04,2024-11-14T17:24:02.624Z
10.168.145.78,10.168.145.78,10.168.145.78,File Share,FILESHARE01,2024-11-14T14:18:59.272Z
SERVER07,SERVER07,10.168.146.126,File Share,SERVER05,2024-11-14T13:21:33.383Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2024-11-14T11:33:36.689Z
SERVER03,SERVER03,10.168.146.232,Uncategorized (USER01@DOMAIN.ORG),USER01,2024-11-14T10:00:00.928Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2024-11-14T07:49:36.420Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2024-11-14T07:49:36.420Z
10.168.146.61,10.168.146.61,10.168.146.61,File Share,FILESHARE02,2024-11-14T07:49:33.420Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE02,2024-11-14T07:43:40.039Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE04,2024-11-14T07:43:39.525Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE01,2024-11-14T07:43:39.525Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2024-11-14T06:59:22.148Z
SERVER07,SERVER07,10.168.146.126,File Share,SERVER05,2024-11-14T02:51:21.251Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2024-11-14T01:43:15.179Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2024-11-13T22:09:12.936Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2024-11-13T22:09:12.936Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2024-11-13T22:09:09.935Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE04,2024-11-13T22:03:16.507Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE01,2024-11-13T22:03:16.507Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE02,2024-11-13T22:03:16.491Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2024-11-13T20:55:09.123Z
SERVER07,SERVER07,10.168.146.126,File Share,DC01,2024-11-13T20:04:13.758Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2024-11-13T15:42:53.306Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2024-11-13T15:24:10.809Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2024-11-13T13:42:48.928Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2024-11-13T12:18:48.770Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2024-11-13T12:18:48.755Z
10.168.146.61,10.168.146.61,10.168.146.61,File Share,FILESHARE01,2024-11-13T12:18:45.754Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE02,2024-11-13T12:12:53.124Z
10.168.146.40,10.168.146.40,10.168.146.40,File Share,FILESHARE01,2024-11-13T12:12:53.124Z
10.168.146.40,10.168.146.40,10.168.146.40,File Share,FILESHARE04,2024-11-13T12:12:53.124Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2024-11-13T11:52:58.308Z
SERVER03,SERVER03,10.168.146.232,Uncategorized (USER01@DOMAIN.ORG),USER01,2024-11-13T10:00:00.895Z
SERVER07,SERVER07,10.168.146.126,File Share,SERVER05,2024-11-13T08:24:57.885Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2024-11-13T03:52:27.450Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2024-11-13T02:38:22.990Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2024-11-13T02:38:22.881Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2024-11-13T02:38:22.584Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE01,2024-11-13T02:32:30.314Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE02,2024-11-13T02:32:30.314Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE04,2024-11-13T02:32:30.314Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2024-11-13T01:19:46.014Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE02,2024-11-12T20:53:43.617Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE01,2024-11-12T20:53:43.510Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE04,2024-11-12T20:53:43.385Z
10.168.145.78,10.168.145.78,10.168.145.78,Remote Desktop (RDP),SERVER04,2024-11-12T20:53:39.190Z
10.168.145.78,10.168.145.78,10.168.145.78,File Share,FILESHARE01,2024-11-12T18:09:04.078Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2024-11-12T16:57:35.494Z
SERVER07,SERVER07,10.168.146.126,File Share,SERVER05,2024-11-12T12:47:24.478Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE04,2024-11-12T12:02:43.140Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE01,2024-11-12T12:02:43.136Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE02,2024-11-12T12:02:43.124Z
SERVER03,SERVER03,10.168.146.232,Uncategorized (USER01@DOMAIN.ORG),USER01,2024-11-12T10:00:00.989Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2024-11-12T07:07:37.904Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2024-11-12T07:07:34.908Z
10.168.146.61,10.168.146.61,10.168.146.61,File Share,FILESHARE02,2024-11-12T07:07:34.877Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE01,2024-11-12T07:01:44.227Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE04,2024-11-12T07:01:44.227Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE02,2024-11-12T07:01:44.118Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2024-11-12T06:18:20.272Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2024-11-12T02:18:58.819Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE01,2024-11-12T02:12:23.701Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE02,2024-11-12T02:12:20.701Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE04,2024-11-12T02:12:20.685Z
SERVER07,SERVER07,10.168.146.126,File Share,SERVER05,2024-11-12T01:43:03.467Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2024-11-11T21:17:13.724Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE01,2024-11-11T21:11:23.680Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE02,2024-11-11T21:11:23.665Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE04,2024-11-11T21:11:20.672Z
SERVER07,SERVER07,10.168.146.126,File Share,SERVER05,2024-11-11T17:01:51.130Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE04,2024-11-11T16:12:00.977Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE02,2024-11-11T16:11:58.008Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE01,2024-11-11T16:11:57.961Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE01,2024-11-11T14:11:56.412Z
10.168.146.150,10.168.146.150,10.168.146.150,File Share,FILESHARE04,2024-11-11T14:11:53.396Z
10.168.146.150,10.168.146.150,10.168.146.150,File Share,FILESHARE02,2024-11-11T14:11:53.396Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2024-11-11T11:36:47.423Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE01,2024-11-11T11:36:47.314Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2024-11-11T11:36:47.314Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE01,2024-11-11T11:31:00.508Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE02,2024-11-11T11:30:57.555Z
SERVER07,SERVER07,10.168.146.126,File Share,FILESHARE04,2024-11-11T11:30:57.508Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2024-11-11T10:49:56.882Z
SERVER03,SERVER03,10.168.146.232,Uncategorized (USER01@DOMAIN.ORG),USER01,2024-11-11T10:00:00.762Z
SERVER07,SERVER07,10.168.146.126,File Share,SERVER05,2024-11-11T06:33:39.786Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2024-11-11T06:20:35.000Z
SERVER08,SERVER08,10.168.146.120,Uncategorized (USER01@DOMAIN.ORG),USER01,2024-11-11T05:00:00.962Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE04,2024-11-11T04:31:34.534Z
SERVER04,SERVER04,10.168.146.102,File Share,FILESHARE02,2024-11-11T04:31:31.534Z
10.168.146.150,10.168.146.150,10.168.146.150,File Share,FILESHARE01,2024-11-11T04:31:31.519Z
COMPUTER01,COMPUTER01,10.168.145.78,File Share,FILESHARE01,2024-11-11T03:10:41.246Z
SERVER08,SERVER08,10.168.146.120,Uncategorized (USER01@DOMAIN.ORG),USER01,2024-11-11T02:00:00.352Z
SERVER02,SERVER02,10.168.146.61,File Share,SERVER05,2024-11-11T01:57:46.594Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE04,2024-11-11T01:46:27.267Z
SERVER02,SERVER02,10.168.146.61,File Share,FILESHARE02,2024-11-11T01:46:26.674Z
